ID,Date,University Affiliate,Training Level,Partner or Clinical Site,Health Profession Category,Gender,Country,"pre-test, module 1, Multiple choice question #1 response","pre-test, module 1, Multiple choice question #2 response","pre-test, module 1, Multiple choice question #3 response","pre-test, module 1, Multiple choice question #4 response","pre-test, module 1, Multiple choice question #1 score","pre-test, module 1, Multiple choice question #3 score","pre-test, module 1, Multiple choice question #2 score","pre-test, module 1, Multiple choice question #4 score","pre-test, module 1, Multiple choice question #total score","pre-test, module 1, Likert question #1 ","pre-test, module 1, Likert question #2 ","pre-test, module 1, Likert question #3 ","pre-test, module 1, Likert question #4 ","pre-test, module 1, Likert question #5 ","pre-test, module 1, Likert question #6 ","pre-test, module 1, Likert question #7 ","pre-test, module 3, Multiple choice question #1 response","pre-test, module 3, Multiple choice question #2 response","pre-test, module 3, Multiple choice question #3 response","pre-test, module 3, Multiple choice question #4.1 response","pre-test, module 3, Multiple choice question #4.2 response","pre-test, module 3, Multiple choice question #4.3 response","pre-test, module 3, Multiple choice question #4.4 response","pre-test, module 3, Multiple choice question #5 response","pre-test, module 3, Multiple choice question #1 score","pre-test, module 3, Multiple choice question #2 score","pre-test, module 3, Multiple choice question #3 score","pre-test, module 3, Multiple choice question #4.1 score","pre-test, module 3, Multiple choice question #4.2 score","pre-test, module 3, Multiple choice question #4.3 score","pre-test, module 3, Multiple choice question #4.4 score","pre-test, module 3, Multiple choice question #5 score","pre-test, module 3, Multiple choice question #total score","pre-test, module 3, Likert question #1 ","pre-test, module 3, Likert question #2 ","pre-test, module 3, Likert question #3 ","pre-test, module 3, Likert question #4 ","pre-test, module 3, Likert question #5 ","pre-test, module 4, Multiple choice question #1 response","pre-test, module 4, Multiple choice question #2 response","pre-test, module 4, Multiple choice question #3 response","pre-test, module 4, Multiple choice question #4 response","pre-test, module 4, Multiple choice question #1 score","pre-test, module 4, Multiple choice question #2 score","pre-test, module 4, Multiple choice question #3 score","pre-test, module 4, Multiple choice question #4 score","pre-test, module 4, Multiple choice question #total score","pre-test, module 4, Likert question #1 ","pre-test, module 4, Likert question #2 ","pre-test, module 4, Likert question #3 ","pre-test, module 4, Likert question #4 ","pre-test, module 4, Likert question #5 ","pre-test, module 4, Likert question #6 ","pre-test, module 17, Multiple choice question #1 response","pre-test, module 17, Multiple choice question #2 response","pre-test, module 17, Multiple choice question #3 response","pre-test, module 17, Multiple choice question #4 response","pre-test, module 17, Multiple choice question #1 score","pre-test, module 17, Multiple choice question #2 score","pre-test, module 17, Multiple choice question #3 score","pre-test, module 17, Multiple choice question #4 score","pre-test, module 17, Multiple choice question #total score","pre-test, module 17, Likert question #2 ","pre-test, module 17, Likert question #3 ","pre-test, module 17, Likert question #4 ","pre-test, module 17, Likert question #5 ",end of pre-test,"post-test, module 1, Multiple choice question #1 response","post-test, module 1, Multiple choice question #2 response","post-test, module 1, Multiple choice question #3 response","post-test, module 1, Multiple choice question #4 response","post-test, module 1, Multiple choice question #1 score","post-test, module 1, Multiple choice question #3 score","post-test, module 1, Multiple choice question #2 score","post-test, module 1, Multiple choice question #4 score","post-test, module 1, Multiple choice question #total score","post-test, module 1, Likert question #1 ","post-test, module 1, Likert question #2 ","post-test, module 1, Likert question #3 ","post-test, module 1, Likert question #4 ","post-test, module 1, Likert question #5 ","post-test, module 1, Likert question #6 ","post-test, module 1, Likert question #7 ","post-test, module 1, Learner evaluation of facilitator question #1 ","post-test, module 1, Learner evaluation of facilitator question #2 ","post-test, module 1, Learner evaluation of facilitator question #3 ","post-test, module 1, Learner evaluation of facilitator question #4 ","post-test, module 1, Learner evaluation of facilitator question #5 ","post-test, module 1, Learner evaluation of module question #1 ","post-test, module 1, Learner evaluation of module question #2 ","post-test, module 1, Learner evaluation of module question #3 ","post-test, module 1, Learner evaluation of module question #4 ","post-test, module 1, Learner evaluation of module question #5 ","post-test, module 3, Multiple choice question #1 response","post-test, module 3, Multiple choice question #2 response","post-test, module 3, Multiple choice question #3 response","post-test, module 3, Multiple choice question #4.1 response","post-test, module 3, Multiple choice question #4.2 response","post-test, module 3, Multiple choice question #4.3 response","post-test, module 3, Multiple choice question #4.4 response","post-test, module 3, Multiple choice question #5 response","post-test, module 3, Multiple choice question #1 score","post-test, module 3, Multiple choice question #2 score","post-test, module 3, Multiple choice question #3 score","post-test, module 3, Multiple choice question #4.1 score","post-test, module 3, Multiple choice question #4.2 score","post-test, module 3, Multiple choice question #4.3 score","post-test, module 3, Multiple choice question #4.4 score","post-test, module 3, Multiple choice question #5 score","post-test, module 3, Multiple choice question #total score","post-test, module 3, Likert question #1 ","post-test, module 3, Likert question #2 ","post-test, module 3, Likert question #3 ","post-test, module 3, Likert question #4 ","post-test, module 3, Likert question #5 ","post-test, module 3, Learner evaluation of facilitator question #1 ","post-test, module 3, Learner evaluation of facilitator question #2 ","post-test, module 3, Learner evaluation of facilitator question #3 ","post-test, module 3, Learner evaluation of facilitator question #4 ","post-test, module 3, Learner evaluation of facilitator question #5 ","post-test, module 3, Learner evaluation of module question #1 ","post-test, module 3, Learner evaluation of module question #2 ","post-test, module 3, Learner evaluation of module question #3 ","post-test, module 3, Learner evaluation of module question #4 ","post-test, module 3, Learner evaluation of module question #5 ","post-test, module 4, Multiple choice question #1 response","post-test, module 4, Multiple choice question #2 response","post-test, module 4, Multiple choice question #3 response","post-test, module 4, Multiple choice question #4 response","post-test, module 4, Multiple choice question #1 score","post-test, module 4, Multiple choice question #2 score","post-test, module 4, Multiple choice question #3 score","post-test, module 4, Multiple choice question #4 score","post-test, module 4, Multiple choice question #total score","post-test, module 4, Likert question #1 ","post-test, module 4, Likert question #2 ","post-test, module 4, Likert question #3 ","post-test, module 4, Likert question #4 ","post-test, module 4, Likert question #5 ","post-test, module 4, Likert question #6 ","post-test, module 4, Learner evaluation of facilitator question #1 ","post-test, module 4, Learner evaluation of facilitator question #2 ","post-test, module 4, Learner evaluation of facilitator question #3 ","post-test, module 4, Learner evaluation of facilitator question #4 ","post-test, module 4, Learner evaluation of facilitator question #5 ","post-test, module 4, Learner evaluation of module question #1 ","post-test, module 4, Learner evaluation of module question #2 ","post-test, module 4, Learner evaluation of module question #3 ","post-test, module 4, Learner evaluation of module question #4 ","post-test, module 4, Learner evaluation of module question #5 ","post-test, module 17, Multiple choice question #1 response","post-test, module 17, Multiple choice question #2 response","post-test, module 17, Multiple choice question #3 response","post-test, module 17, Multiple choice question #4 response","post-test, module 17, Multiple choice question #1 score","post-test, module 17, Multiple choice question #2 score","post-test, module 17, Multiple choice question #3 score","post-test, module 17, Multiple choice question #4 score","post-test, module 17, Multiple choice question #total score","post-test, module 17, Likert question #2 ","post-test, module 17, Likert question #3 ","post-test, module 17, Likert question #4 ","post-test, module 17, Likert question #5 ","post-test, module 17, Learner evaluation of facilitator question #1 ","post-test, module 17, Learner evaluation of facilitator question #2 ","post-test, module 17, Learner evaluation of facilitator question #3 ","post-test, module 17, Learner evaluation of facilitator question #4 ","post-test, module 17, Learner evaluation of facilitator question #5 ","post-test, module 17, Learner evaluation of module question #1 ","post-test, module 17, Learner evaluation of module question #2 ","post-test, module 17, Learner evaluation of module question #3 ","post-test, module 17, Learner evaluation of module question #4 ","post-test, module 17, Learner evaluation of module question #5 ","post-test, all modules, reflection question #1 ","post-test, all modules, reflection question #2 ","post-test, all modules, reflection question #3 ",end of post-test
1511,27Nov19:08:11:48,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Medical,Other,Zimbabwe,a,a,c,c,1,1,1,1,100,3,2,2,2,2,2,2,c,d,d,3,1,4,2,c,1,1,1,0.25,0.25,0.25,0.25,0,80,2,2,2,2,2,a,b,d,d,0,1,1,1,75,3,3,3,2,1,2,b,c,a,c,1,1,0,1,75,3,2,2,2,1,a,a,c,c,1,1,1,1,100,3,4,3,4,4,3,5,5,5,1,1,nil,5,5,4,4,nil,c,d,d,3,1,4,2,a,1,1,1,0.25,0.25,0.25,0.25,1,100,3,3,3,3,3,5,5,1,1,nil,5,5,4,4,nil,b,b,d,d,1,1,1,1,100,3,3,3,3,3,3,5,5,1,1,nil,5,5,5,5,nil,b,c,a,c,1,1,0,1,75,3,2,3,3,5,5,1,1,nil,5,5,5,5,nil,"Telling other healthcare workers on the importance
of communication amongst ourselves and also
encouraging collaboration between doctors and
nurses in the care of patient.",,"Now we know that it is not just the biomedical
aspects that are important in the caring of the patient
but also that psycho social issues also play an
important role and also to an extend offered
biomedical issues.",1
2448,27Nov19:08:12:38,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Medical,Other,Zimbabwe,a,a,a,c,1,0,1,1,75,2,2,2,2,2,2,2,c,d,d,3,1,4,2,c,1,1,1,0.25,0.25,0.25,0.25,0,80,2,2,2,2,2,b,b,d,d,1,1,1,1,100,3,2,2,3,1,2,b,c,a,c,1,1,0,1,75,3,2,2,2,1,a,a,c,c,1,1,1,1,100,4,4,4,4,4,4,5,4,4,1,1,nil,5,4,4,4,nil,c,d,d,3,1,4,2,c,1,1,1,0.25,0.25,0.25,0.25,0,80,3,3,3,3,3,4,4,1,1,nil,4,4,4,4,nil,b,b,d,d,1,1,1,1,100,3,3,3,3,3,3,4,4,1,1,nil,5,4,4,4,nil,b,c,c,c,1,1,1,1,100,3,3,3,3,4,4,1,1,nil,5,4,4,4,nil,"I would give my colleagues material to read on it
then i would teach then their importance as different
individuals to improve efficiency.",I would encourage peer mentorship,"It has made e realise the psychosocial aspect of
treating patients with HIV and treat them Holistically.",1
276,27Nov19:08:13:27,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Medical,Male,Zimbabwe,a,a,c,c,1,1,1,1,100,4,4,4,3,4,4,3,c,d,d,3,1,4,2,a,1,1,1,0.25,0.25,0.25,0.25,1,100,4,3,3,3,2,b,b,d,a,1,1,1,0,75,3,4,3,4,1,2,b,a,a,c,1,0,0,1,50,3,3,3,2,1,a,a,c,c,1,1,1,1,100,5,5,5,5,5,5,5,4,4,1,1,it was well done,4,4,4,4,,c,d,d,4,1,4,2,a,1,1,1,0,0.25,0.25,0.25,1,95,4,4,4,4,4,4,5,2,2,well done,5,5,4,4,,b,b,d,d,1,1,1,1,100,4,4,4,4,4,4,4,4,1,1,well done,4,4,4,4,,b,c,c,c,1,1,1,1,100,4,4,4,4,4,4,1,1,very good,4,4,4,4,,"better communication with collegues
respect for
every team member
sharing ideas",applying knowledge acquired,"more understanding of patient 
holistic approach
to patients
being empathetic",1
584,27Nov19:08:15:11,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Nursing/midwifery,Other,Zimbabwe,a,a,c,c,1,1,1,1,100,2,4,4,4,4,4,4,c,d,d,3,1,4,2,c,1,1,1,0.25,0.25,0.25,0.25,0,80,3,3,3,4,4,a,b,d,d,0,1,1,1,75,4,3,4,4,4,4,b,d,a,c,1,0,0,1,50,3,4,3,5,1,a,a,c,c,1,1,1,1,100,4,4,4,4,4,4,4,5,5,1,1,they did a great work in enlightening us about HIV,5,5,5,5,,c,d,d,3,1,4,2,c,1,1,1,0.25,0.25,0.25,0.25,0,80,4,4,4,4,4,4,1,1,1,they did a great job,5,5,5,5,,b,b,d,d,1,1,1,1,100,4,4,4,4,4,4,5,5,1,1,great job was done,5,5,5,5,,b,a,a,b,1,0,0,0,25,4,4,4,4,5,5,1,1,a job welldone,5,5,5,5,,,,,1
3056,27Nov19:08:15:22,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Medical,Male,Zimbabwe,a,a,c,c,1,1,1,1,100,3,3,2,2,3,3,2,c,d,d,3,1,4,2,a,1,1,1,0.25,0.25,0.25,0.25,1,100,3,3,2,3,3,c,b,d,d,0,1,1,1,75,3,4,3,4,1,3,d,c,a,c,0,1,0,1,50,3,1,4,3,1,a,a,c,c,1,1,1,1,100,2,3,2,2,2,3,3,4,4,1,1,No,4,4,3,4,No,c,d,d,3,1,4,2,a,1,1,1,0.25,0.25,0.25,0.25,1,100,4,3,3,4,3,3,3,1,1,No,4,4,3,4,No,b,b,d,d,1,1,1,1,100,4,3,2,2,3,2,4,4,1,1,No,4,3,4,3,No,b,c,a,c,1,1,0,1,75,3,2,3,3,4,4,1,1,No,4,3,4,3,No,"Involve every profession in the management of a
patient and allow input from different fields","Encourage more educational programs so that
health care providers remain knowledgeable so as to
properly manage patients","I'll manage a patient holistically, focusing on the
physical, emotional and psychosocial aspects and
involving all the relevant health care professionals",1
3185,27Nov19:08:16:12,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Medical,Male,Zimbabwe,a,a,c,c,1,1,1,1,100,3,2,4,3,3,4,3,c,d,d,3,1,4,2,a,1,1,1,0.25,0.25,0.25,0.25,1,100,3,3,3,3,3,b,b,d,a,1,1,1,0,75,4,3,3,4,2,3,b,c,a,c,1,1,0,1,75,3,2,3,3,1,a,a,c,c,1,1,1,1,100,4,3,4,4,4,4,3,4,4,1,1,Well organized,1,4,4,4,Practically useful,c,d,d,3,1,4,2,a,1,1,1,0.25,0.25,0.25,0.25,1,100,4,4,3,4,4,4,4,1,1,Well organized,5,4,4,4,Practically useful,b,b,d,d,1,1,1,1,100,4,4,4,4,3,4,4,4,1,1,Well organized,5,4,4,4,Practically useful,b,c,c,c,1,1,1,1,100,4,4,4,4,4,4,1,1,Well organized,5,4,4,4,Practically helpful,Confidently,Confidently,Positively,1
1100,27Nov19:08:16:19,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Center of
Excellence
(OI Clinic)",Medical,Other,Zimbabwe,a,a,c,c,1,1,1,1,100,3,2,3,3,4,3,2,c,d,b,2,1,4,3,c,1,1,0,0,0.25,0.25,0,0,50,3,3,3,3,4,b,b,d,a,1,1,1,0,75,3,3,4,4,3,4,c,d,a,a,0,0,0,0,0,4,2,3,3,1,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,.
1778,27Nov19:08:16:44,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Medical,Other,Zimbabwe,a,a,c,c,1,1,1,1,100,3,4,3,3,4,4,4,c,d,a,4,4,1,2,a,1,1,0,0,0,0,0.25,1,65,3,3,3,3,3,b,b,d,a,1,1,1,0,75,3,3,3,3,3,3,b,d,a,c,1,0,0,1,50,4,3,3,4,1,a,a,c,c,1,1,1,1,100,4,4,4,4,4,4,4,5,5,1,1,N/A,5,5,5,5,,c,d,d,3,1,4,2,a,1,1,1,0.25,0.25,0.25,0.25,1,100,4,4,4,4,4,5,5,1,1,N/A,5,5,5,5,,b,b,d,d,1,1,1,1,100,4,4,4,4,4,4,5,5,1,1,N/A,5,5,5,5,,b,c,c,c,1,1,1,1,100,4,4,4,4,4,5,1,1,N/A,5,5,5,5,,"Now I will be able to effectively communicate with
colleagues from for example nursing in the
management of a patient as whole","We will do 3 monthly evaluation to check if the
patients mortality is getting better.","I can now manage an HIV patient irrespective of age
from the moment of diagnosis up until they are vitally
supressed",1
799,27Nov19:08:18:05,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Medical,Female,Zimbabwe,a,a,c,c,1,1,1,1,100,3,4,3,3,4,3,4,c,d,d,3,1,4,2,d,1,1,1,0.25,0.25,0.25,0.25,0,80,4,3,3,4,3,b,b,d,a,1,1,1,0,75,3,3,3,4,2,3,b,c,a,c,1,1,0,1,75,3,3,3,3,1,a,a,c,c,1,1,1,1,100,4,4,4,4,4,4,4,4,4,1,1,Very good,1,5,5,5,,c,d,d,3,1,4,2,a,1,1,1,0.25,0.25,0.25,0.25,1,100,4,4,4,4,4,5,5,1,1,Very good,5,5,5,5,Very good,b,b,d,d,1,1,1,1,100,4,4,4,4,4,4,4,5,1,1,Very well articulated,5,5,5,5,Very energetic facilitators,b,c,c,c,1,1,1,1,100,4,4,4,4,5,5,1,1,Very well done,5,5,5,5,Very good,"Teaching all on respect of other professions and
advantages it brings.","Try as much as possilbe to have different health
professions when dealing with any problems
mapping solutions together","Having regular meetings evaluating the
effectiveness.",1
3631,27Nov19:08:18:09,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Nursing/midwifery,Other,Zimbabwe,a,a,c,c,1,1,1,1,100,3,4,3,3,3,3,3,c,d,a,2,1,4,3,d,1,1,0,0,0.25,0.25,0,0,50,3,2,3,3,3,b,b,d,d,1,1,1,1,100,3,3,4,4,2,4,a,a,c,c,0,0,1,1,50,4,4,4,4,1,a,a,c,c,1,1,1,1,100,4,4,4,3,4,4,4,4,4,1,1,"the workshop should put on small rewards as the
learning progresses",5,4,4,4,more time should be allocated to the module,c,d,d,2,1,4,3,b,1,1,1,0,0.25,0.25,0,0,70,3,4,3,4,3,4,4,1,1,"TB and HIV drug interactions should be printed
on separate handouts for easy refferal",4,4,3,2,,b,b,d,d,1,1,1,1,100,4,3,4,3,4,4,4,4,1,1,none,4,4,4,4,,b,a,a,c,1,0,0,1,50,4,3,3,3,4,4,1,1,none,4,4,4,4,,,,,1
3080,27Nov19:08:19:06,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Medical,Other,Zimbabwe,a,a,c,c,1,1,1,1,100,2,1,2,1,2,2,2,c,d,a,3,1,4,2,c,1,1,0,0.25,0.25,0.25,0.25,0,60,2,1,2,2,2,b,b,d,a,1,1,1,0,75,2,2,2,2,1,1,c,d,a,c,0,0,0,1,25,1,1,2,1,1,a,a,c,c,1,1,1,1,100,3,3,3,3,3,3,3,4,5,1,1,"This was informative and well coordinated. Keep it
up",5,5,4,4,,c,d,d,3,1,4,2,a,1,1,1,0.25,0.25,0.25,0.25,1,100,4,3,4,3,3,4,5,1,1,"The facilitator was very entertaining and made
the module fun and enjoyable.",5,5,5,5,,b,b,d,a,1,1,1,0,75,4,4,4,4,4,4,5,5,1,1,"Well cordinated, well organised and
the topic was made easy to learn.",5,5,5,5,,b,c,a,c,1,1,0,1,75,3,3,3,3,5,5,1,1,"The facilitator was well informed,
encouraged more learning after the program
so as to better ones knowlegde.",5,5,5,5,,"By encouraging teamwork at the workplace. Doing
workshops and team building activities to encourage
teamwork.","Monthly assessments to ensure interventions are
being practiced and implemented.","Now knowledgeble and confident with regards to
management and the ability to tackle different
situations. It has boosted my self confidence.",1
2660,27Nov19:08:20:48,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Nursing/midwifery,Other,Zimbabwe,a,a,c,c,1,1,1,1,100,2,3,2,4,3,3,3,b,d,b,2,3,4,1,c,0,1,0,0,0,0.25,0,0,25,3,2,3,2,3,a,a,d,d,0,0,1,1,50,2,3,2,3,1,3,b,d,a,c,1,0,0,1,50,2,4,4,4,1,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,.
408,27Nov19:08:22:05,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Nursing/midwifery,Male,Zimbabwe,a,a,c,c,1,1,1,1,100,3,3,3,3,3,3,2,b,d,a,1,3,4,2,c,0,1,0,0,0,0.25,0.25,0,30,1,2,2,2,3,b,b,d,d,1,1,1,1,100,2,2,1,2,1,2,c,a,a,c,0,0,0,1,25,2,2,2,3,1,a,a,c,c,1,1,1,1,100,4,4,3,3,3,4,4,4,4,1,1,No,5,4,4,4,,b,d,d,3,1,4,2,a,0,1,1,0.25,0.25,0.25,0.25,1,80,3,3,4,3,4,4,4,1,1,No,5,4,4,4,,b,b,d,d,1,1,1,1,100,4,3,4,4,3,3,4,4,1,1,No,5,4,4,4,,b,a,a,c,1,0,0,1,50,4,3,4,4,4,4,1,1,No,5,4,4,4,,"I will encourage interprofessional dialogue to share
ideas and teach each other how to manage patients
from different perspectives","Encourage peer appraisals, constructive criticism,
and adoption of new proven protocols.","It has given me enough confidence to render care for
PLWH and those Co-infected",1
489,27Nov19:08:23:10,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Nursing/midwifery,Other,Zimbabwe,a,a,c,c,1,1,1,1,100,2,3,3,3,2,3,4,c,d,a,3,1,4,2,c,1,1,0,0.25,0.25,0.25,0.25,0,60,3,3,3,3,3,b,b,d,d,1,1,1,1,100,3,2,3,4,1,3,c,d,a,c,0,0,0,1,25,3,2,3,3,1,a,a,c,c,1,1,1,1,100,4,4,4,3,4,4,3,5,5,1,1,Was well engaged,5,4,4,4,"Module was well presented.would like to know about
newly diagnosis in a male patient",c,d,b,1,3,4,2,a,1,1,0,0,0,0.25,0.25,1,70,4,4,4,4,4,5,5,1,1,Was well engaged,5,4,4,4,Was well presented,d,b,d,d,0,1,1,1,75,4,4,4,4,4,3,5,5,1,1,Was well done,5,5,4,4,Was well presented,b,a,c,c,1,0,1,1,75,4,4,4,4,5,5,1,1,Was well engaged,5,5,4,4,Was well presented nothing to add on,"By addressing to other professionals how important
it is to work as a team",By working a team,Will improve the quality of care of the patients,1
1753,27Nov19:08:23:32,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Nursing/midwifery,Male,Zimbabwe,a,a,c,a,1,1,1,0,75,4,3,2,3,3,3,3,c,d,b,3,2,4,1,b,1,1,0,0.25,0,0.25,0,0,50,3,2,2,2,3,a,b,d,d,0,1,1,1,75,3,3,2,2,2,2,a,a,c,d,0,0,1,0,25,2,3,3,2,1,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,.,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,.,,,,,.
2358,27Nov19:08:23:52,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Medical,Male,Zimbabwe,a,a,c,c,1,1,1,1,100,4,4,4,4,4,4,4,c,d,d,3,1,4,2,c,1,1,1,0.25,0.25,0.25,0.25,0,80,4,4,4,4,4,a,b,d,c,0,1,1,0,50,4,5,4,4,4,5,b,a,a,c,1,0,0,1,50,4,4,4,4,1,a,a,c,c,1,1,1,1,100,4,4,4,4,4,4,4,5,5,1,1,No,5,5,5,5,No,c,d,b,3,1,4,2,a,1,1,0,0.25,0.25,0.25,0.25,1,80,4,4,4,4,4,5,5,1,1,No,5,5,5,5,No,b,b,d,d,1,1,1,1,100,4,4,4,4,4,4,5,5,1,1,No,5,5,5,5,No,b,c,c,c,1,1,1,1,100,4,4,4,4,5,5,1,1,No,5,5,5,5,No,"Encourage others to do well in their fields of
specialty and share with others their knowledge and
work experience","Tell other health care workers to keep up-to-date
with their information and constantly criticize the
information sources in a way that ensures further
development of new strategies and not shy away
with heath improving ideas","Positively. It has taught me to understand and
recognize the role of other workers and how
important their knowledge is in influencing further
improvement and development in the health sector.",1
2938,27Nov19:08:23:58,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Center of
Excellence
(OI Clinic)",Medical,Other,Zimbabwe,a,a,c,c,1,1,1,1,100,3,3,2,2,3,3,3,b,d,d,3,1,4,2,a,0,1,1,0.25,0.25,0.25,0.25,1,80,3,3,3,2,2,b,b,d,d,1,1,1,1,100,3,3,3,3,2,3,b,c,a,c,1,1,0,1,75,3,2,3,3,1,a,a,c,c,1,1,1,1,100,3,3,4,4,4,3,5,4,4,1,1,nil,5,4,4,4,nil,b,d,d,3,1,4,2,a,0,1,1,0.25,0.25,0.25,0.25,1,80,3,4,3,3,3,4,4,1,1,nil,5,4,4,4,nil,b,b,d,d,1,1,1,1,100,3,4,3,3,3,3,4,4,1,1,nil,5,4,4,4,nil,b,c,a,c,1,1,0,1,75,4,3,4,4,4,4,1,1,nil,5,4,4,4,nil,"I will fully involve the whole team in the management
of each patient to give the best possible care","I will share the knowledge gained here with other
facility members so that we are all on the same
page.","This training gave me an insight of how to use the
holistic approach in the management of HIV patients
including both the pharmacological aspect and the
psycho social problems",1
2903,27Nov19:08:25:10,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Nursing/midwifery,Other,Zimbabwe,a,a,a,c,1,0,1,1,75,2,4,3,4,3,3,3,b,d,a,3,2,1,4,c,0,1,0,0.25,0,0,0,0,25,3,3,2,3,3,b,b,d,a,1,1,1,0,75,3,2,2,3,2,3,c,a,c,c,0,0,1,1,50,3,2,3,3,1,a,a,b,c,1,0,1,1,75,4,4,4,4,4,4,4,5,5,1,1,It was well facilitated,5,5,5,5,Good communication,c,d,d,3,1,4,2,a,1,1,1,0.25,0.25,0.25,0.25,1,100,4,4,4,4,4,4,5,1,1,The facilitator was very interactive,5,5,5,5,Excellent,b,b,d,d,1,1,1,1,100,4,4,4,4,4,4,5,5,1,1,Good,5,5,5,5,Excellent,b,d,a,c,1,0,0,1,50,4,4,4,4,4,5,1,1,Good,5,5,5,5,It was good,"I will put more effort to understand the work of my
colleagues and respect them more",I will share with them what i know about patient care,"I am more confident because I'm more
knowledgeable",1
2235,27Nov19:08:26:00,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Medical,Other,Zimbabwe,a,a,c,c,1,1,1,1,100,4,4,4,4,4,4,4,b,d,d,3,1,4,2,a,0,1,1,0.25,0.25,0.25,0.25,1,80,3,4,4,4,4,b,b,d,d,1,1,1,1,100,4,4,4,4,1,4,b,d,a,c,1,0,0,1,50,3,4,4,4,1,a,a,c,c,1,1,1,1,100,4,4,4,4,4,4,5,5,5,1,1,nil,5,4,4,5,nil,c,d,d,3,4,4,2,a,1,1,1,0.25,0,0.25,0.25,1,95,4,4,4,4,4,4,4,1,1,nil,5,4,4,4,nil,b,b,d,d,1,1,1,1,100,4,4,4,4,4,4,4,4,1,1,nil,5,4,4,4,nil,b,c,c,c,1,1,1,1,100,4,4,4,4,5,5,1,1,nil,5,4,4,4,nil,"Talk more consult other peers when managing a
patient.","Use the tools learnt to assess how we work and
suggest their implementation so that everyone does
the same.","I am now more knowledgeable and will definitely do
better care.",1
334,27Nov19:08:26:13,"University
of
Zimbabwe","Pre-service
Student","Parirenyatwa
Hospital",Nursing/midwifery,Female,Zimbabwe,a,a,c,c,1,1,1,1,100,3,4,3,4,2,2,4,c,d,b,1,4,3,2,c,1,1,0,0,0,0,0.25,0,45,2,2,2,2,3,b,b,d,a,1,1,1,0,75,3,3,3,4,2,4,b,d,a,c,1,0,0,1,50,2,3,4,4,1,a,a,c,c,1,1,1,1,100,4,4,4,4,3,4,4,4,4,1,1,no comment,5,5,4,3,,c,d,d,3,1,4,2,a,1,1,1,0.25,0.25,0.25,0.25,1,100,4,4,4,4,4,5,4,1,1,no commts,5,4,3,3,,b,b,d,d,1,1,1,1,100,4,4,4,4,4,4,4,4,1,1,no comment,5,4,3,3,,b,b,c,c,1,0,1,1,75,4,3,3,4,5,4,1,1,no comment,5,4,3,3,,,,,1
